Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198204,"Water - Precipitation - rain & snow (""mixed"")",1982-04-15,1982-04-01,1982-04-30,,-11,"Water Problems Institute, Academy of Sciences",-81,"Water Problems Institute, Academy of Sciences",71,7,Hydrometeorological Service,78,2.3,5.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198205,Water - Precipitation - rain,1982-05-15,1982-05-01,1982-05-31,,-9.6,"Water Problems Institute, Academy of Sciences",-73,"Water Problems Institute, Academy of Sciences",63,6,Hydrometeorological Service,49,10.7,7.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198206,Water - Precipitation - rain,1982-06-15,1982-06-01,1982-06-30,,-9.8,"Water Problems Institute, Academy of Sciences",-75,"Water Problems Institute, Academy of Sciences",101,9,Hydrometeorological Service,98,11.8,10.6
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198207,Water - Precipitation - rain,1982-07-15,1982-07-01,1982-07-31,,-10,"Water Problems Institute, Academy of Sciences",-74,"Water Problems Institute, Academy of Sciences",80,8,Hydrometeorological Service,86,18.8,15.2
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198208,Water - Precipitation - rain,1982-08-15,1982-08-01,1982-08-31,,-9.5,"Water Problems Institute, Academy of Sciences",-73,"Water Problems Institute, Academy of Sciences",64,6,Hydrometeorological Service,44,14.9,12.3
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198209,Water - Precipitation - rain,1982-09-15,1982-09-01,1982-09-30,,-15.6,"Water Problems Institute, Academy of Sciences",-120,"Water Problems Institute, Academy of Sciences",80,8,Hydrometeorological Service,32,11.2,10.2
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198210,"Water - Precipitation - rain & snow (""mixed"")",1982-10-15,1982-10-01,1982-10-31,,-14.8,"Water Problems Institute, Academy of Sciences",-114,"Water Problems Institute, Academy of Sciences",45,4,Hydrometeorological Service,50,,4.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198211,"Water - Precipitation - rain & snow (""mixed"")",1982-11-15,1982-11-01,1982-11-30,,-14.4,"Water Problems Institute, Academy of Sciences",-107,"Water Problems Institute, Academy of Sciences",73,7,Hydrometeorological Service,58,-1.5,4.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198212,"Water - Precipitation - rain & snow (""mixed"")",1982-12-15,1982-12-01,1982-12-31,,-15.1,"Water Problems Institute, Academy of Sciences",-125,"Water Problems Institute, Academy of Sciences",68,6,Hydrometeorological Service,76,-4.5,3.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198301,Water - Precipitation - snow,1983-01-15,1983-01-01,1983-01-31,,-16.5,"Water Problems Institute, Academy of Sciences",-134,"Water Problems Institute, Academy of Sciences",67,6,Hydrometeorological Service,38,-8.7,2.8
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198302,Water - Precipitation - snow,1983-02-15,1983-02-01,1983-02-28,,-18,"Water Problems Institute, Academy of Sciences",-154,"Water Problems Institute, Academy of Sciences",35,3,Hydrometeorological Service,32,-10.7,2.4
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198303,"Water - Precipitation - rain & snow (""mixed"")",1983-03-15,1983-03-01,1983-03-31,,-19.1,"Water Problems Institute, Academy of Sciences",-158,"Water Problems Institute, Academy of Sciences",31,3,Hydrometeorological Service,30,-6.4,2.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198304,"Water - Precipitation - rain & snow (""mixed"")",1983-04-15,1983-04-01,1983-04-30,,,,,,,,,22,8.5,6.8
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198305,Water - Precipitation - rain,1983-05-15,1983-05-01,1983-05-31,,-11,"Water Problems Institute, Academy of Sciences",-91,"Water Problems Institute, Academy of Sciences",69,6,Hydrometeorological Service,38,10.7,7.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198306,Water - Precipitation - rain,1983-06-15,1983-06-01,1983-06-30,,-11.7,"Water Problems Institute, Academy of Sciences",-96,"Water Problems Institute, Academy of Sciences",48,4,Hydrometeorological Service,167,13.2,11.8
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198307,Water - Precipitation - rain,1983-07-15,1983-07-01,1983-07-31,,-11,"Water Problems Institute, Academy of Sciences",-90,"Water Problems Institute, Academy of Sciences",22,2,Hydrometeorological Service,76,18.9,16.4
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198308,Water - Precipitation - rain,1983-08-15,1983-08-01,1983-08-31,,-11,"Water Problems Institute, Academy of Sciences",-83,"Water Problems Institute, Academy of Sciences",36,3,Hydrometeorological Service,78,14.5,12.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198309,Water - Precipitation - rain,1983-09-15,1983-09-01,1983-09-30,,-13,"Water Problems Institute, Academy of Sciences",-94,"Water Problems Institute, Academy of Sciences",44,4,Hydrometeorological Service,75,9.2,9.4
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198310,Water - Precipitation - rain,1983-10-15,1983-10-01,1983-10-31,,-13.4,"Water Problems Institute, Academy of Sciences",-103,"Water Problems Institute, Academy of Sciences",32,3,Hydrometeorological Service,58,3.2,6.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198311,"Water - Precipitation - rain & snow (""mixed"")",1983-11-15,1983-11-01,1983-11-30,,,,,,,,,128,-4.4,3.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198312,"Water - Precipitation - rain & snow (""mixed"")",1983-12-15,1983-12-01,1983-12-31,,,,,,32,3,Hydrometeorological Service,51,-5.6,3.5
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198401,Water - Precipitation - snow,1984-01-15,1984-01-01,1984-01-31,,,,,,34,3,Hydrometeorological Service,29,-8.5,1.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198402,Water - Precipitation - snow,1984-02-15,1984-02-01,1984-02-29,,,,,,,,,2,-11.9,1.9
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198403,Water - Precipitation - snow,1984-03-15,1984-03-01,1984-03-31,,,,,,55,5,Hydrometeorological Service,9,-4.1,3
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198404,"Water - Precipitation - rain & snow (""mixed"")",1984-04-15,1984-04-01,1984-04-30,,,,,,,,,18,2.3,4.3
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198405,Water - Precipitation - rain,1984-05-15,1984-05-01,1984-05-31,,,,,,44,3,Hydrometeorological Service,35,14.4,8.7
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198406,Water - Precipitation - rain,1984-06-15,1984-06-01,1984-06-30,,,,,,53,4,Hydrometeorological Service,85,16,12.5
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198407,Water - Precipitation - rain,1984-07-15,1984-07-01,1984-07-31,,,,,,163,4,Hydrometeorological Service,89,18.8,16.2
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198408,Water - Precipitation - rain,1984-08-15,1984-08-01,1984-08-31,,,,,,49,3,Hydrometeorological Service,78,14,12.5
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198409,Water - Precipitation - rain,1984-09-15,1984-09-01,1984-09-30,,,,,,32,3,Hydrometeorological Service,114,9.6,10.1
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198410,"Water - Precipitation - rain & snow (""mixed"")",1984-10-15,1984-10-01,1984-10-31,,,,,,17,2,Hydrometeorological Service,92,1,3.6
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198411,Water - Precipitation - snow,1984-11-15,1984-11-01,1984-11-30,,,,,,17,2,Hydrometeorological Service,35,-6.9,3
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198412,Water - Precipitation - snow,1984-12-15,1984-12-01,1984-12-31,,,,,,,,,29,-15.3,1.4
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198501,Water - Precipitation - unspecified (not reported),1985-01-15,1985-01-01,1985-01-31,,,,,,19,4,Hydrometeorological Service,74,-14.5,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198502,Water - Precipitation - unspecified (not reported),1985-02-15,1985-02-01,1985-02-28,,,,,,38,5,Hydrometeorological Service,17,-16.5,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198503,Water - Precipitation - unspecified (not reported),1985-03-15,1985-03-01,1985-03-31,,,,,,35,4,Hydrometeorological Service,18,-4.3,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198504,Water - Precipitation - unspecified (not reported),1985-04-15,1985-04-01,1985-04-30,,,,,,37,3,Hydrometeorological Service,62,1.6,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198505,Water - Precipitation - unspecified (not reported),1985-05-15,1985-05-01,1985-05-31,,,,,,68,4,Hydrometeorological Service,72,9.1,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198506,Water - Precipitation - unspecified (not reported),1985-06-15,1985-06-01,1985-06-30,,,,,,47,3,Hydrometeorological Service,107,14.6,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198507,Water - Precipitation - unspecified (not reported),1985-07-15,1985-07-01,1985-07-31,,,,,,93,4,Hydrometeorological Service,96,16.4,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198508,Water - Precipitation - unspecified (not reported),1985-08-15,1985-08-01,1985-08-31,,,,,,39,2,Hydrometeorological Service,63,18.1,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198509,Water - Precipitation - unspecified (not reported),1985-09-15,1985-09-01,1985-09-30,,,,,,42,3,Hydrometeorological Service,75,9.4,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198510,Water - Precipitation - unspecified (not reported),1985-10-15,1985-10-01,1985-10-31,,,,,,32,2,Hydrometeorological Service,40,1.6,
GNIP,GNIP/M/XX/01,KIROV,RU,2719600,58.65,49.61666667,164,Precipitation collectors - unknown,"[Partners: Hydrometeorological Institute, Moscow; Water Problems Inst., Acad. Of Sciences, Moscow; Tokyo Institute of Technology], [Reference: Kurita et al. 2004]",198511,Water - Precipitation - unspecified (not reported),1985-11-15,1985-11-01,1985-11-30,,,,,,38,3,Hydrometeorological Service,34,-5.4,
